Transect,Point,92P1,92P2,92P3,92P4,92P5,92P6,92P7,92P8,92P9,92P10,92P11,92P12,92P13,92P14,92P15,92P16,92P17,92P18,92P19,92P20,92P21,92P22,92P23,92P24
C,48 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,9 ,46 ,2 ,0 ,2 ,0 ,0 ,7 ,0 ,0 ,46 ,1 ,0 ,1 ,15 ,1 ,52 
C,49 ,0 ,0 ,0 ,0 ,1 ,2 ,3 ,9 ,46 ,2 ,0 ,49 ,0 ,0 ,3 ,0 ,2 ,46 ,1 ,0 ,1 ,1 ,1 ,52 
C,50 ,0 ,2 ,2 ,26 ,1 ,2 ,3 ,9 ,46 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,46 ,14 ,0 ,1 ,0 ,0 ,2 
C,51 ,0 ,0 ,2 ,0 ,0 ,0 ,3 ,9 ,46 ,24 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,46 ,2 ,0 ,1 ,0 ,0 ,0 
C,52 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,9 ,46 ,24 ,0 ,2 ,0 ,0 ,7 ,0 ,2 ,46 ,2 ,0 ,1 ,1 ,0 ,0 
C,53 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,2 ,46 ,24 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,46 ,1 ,0 ,3 ,3 ,0 ,52 
C,54 ,0 ,7 ,2 ,4 ,0 ,0 ,0 ,2 ,46 ,24 ,0 ,2 ,0 ,2 ,0 ,3 ,0 ,46 ,1 ,0 ,3 ,3 ,1 ,52 
C,55 ,0 ,2 ,2 ,4 ,0 ,0 ,0 ,2 ,3 ,0 ,0 ,2 ,0 ,0 ,0 ,3 ,1 ,46 ,1 ,0 ,3 ,3 ,0 ,52 
C,56 ,0 ,2 ,2 ,4 ,2 ,0 ,0 ,2 ,0 ,1 ,0 ,2 ,0 ,0 ,3 ,3 ,0 ,46 ,1 ,0 ,3 ,3 ,0 ,52 
C,57 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,3 ,2 ,0 ,2 ,3 ,3 ,3 ,46 ,1 ,0 ,3 ,3 ,7 ,52 
C,58 ,9 ,0 ,3 ,5 ,1 ,3 ,0 ,2 ,3 ,1 ,3 ,2 ,3 ,0 ,3 ,0 ,3 ,46 ,1 ,3 ,1 ,3 ,2 ,1 
C,59 ,9 ,0 ,3 ,5 ,0 ,0 ,3 ,2 ,0 ,1 ,3 ,2 ,3 ,0 ,0 ,0 ,0 ,46 ,1 ,3 ,1 ,0 ,1 ,52 
C,60 ,9 ,0 ,0 ,5 ,0 ,0 ,3 ,0 ,0 ,1 ,3 ,2 ,3 ,0 ,0 ,2 ,1 ,8 ,0 ,3 ,1 ,0 ,2 ,0 
C,61 ,9 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,1 ,3 ,2 ,3 ,0 ,0 ,0 ,0 ,2 ,2 ,1 ,1 ,1 ,2 ,0 
C,62 ,9 ,7 ,0 ,2 ,2 ,0 ,3 ,2 ,2 ,1 ,0 ,2 ,3 ,0 ,0 ,2 ,0 ,2 ,1 ,1 ,1 ,0 ,2 ,0 
C,63 ,3 ,0 ,2 ,2 ,0 ,0 ,3 ,2 ,2 ,2 ,0 ,0 ,3 ,0 ,0 ,2 ,31 ,2 ,1 ,0 ,1 ,0 ,0 ,0 
C,64 ,3 ,0 ,2 ,,0 ,3 ,3 ,2 ,2 ,2 ,0 ,0 ,3 ,0 ,0 ,2 ,0 ,2 ,1 ,3 ,1 ,2 ,0 ,0 
C,65 ,3 ,0 ,2 ,1 ,0 ,3 ,5 ,2 ,3 ,24 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,3 ,1 ,2 ,2 ,0 
C,66 ,3 ,2 ,3 ,0 ,0 ,3 ,2 ,2 ,0 ,24 ,1 ,2 ,0 ,0 ,21 ,2 ,0 ,2 ,0 ,0 ,1 ,1 ,1 ,0 
C,67 ,3 ,4 ,3 ,26 ,1 ,3 ,0 ,2 ,0 ,24 ,0 ,8 ,0 ,0 ,21 ,2 ,0 ,2 ,0 ,2 ,1 ,1 ,1 ,0 
C,68 ,3 ,4 ,3 ,1 ,0 ,5 ,0 ,2 ,14 ,24 ,3 ,8 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,1 ,1 ,1 ,0 
C,69 ,2 ,4 ,2 ,7 ,0 ,5 ,0 ,2 ,0 ,24 ,3 ,8 ,0 ,0 ,0 ,2 ,0 ,0 ,2 ,0 ,3 ,1 ,0 ,0 
C,70 ,2 ,4 ,2 ,7 ,1 ,2 ,3 ,2 ,0 ,21 ,3 ,2 ,0 ,3 ,3 ,2 ,1 ,18 ,0 ,0 ,3 ,1 ,1 ,0 
C,71 ,3 ,4 ,2 ,1 ,0 ,0 ,3 ,0 ,0 ,21 ,3 ,2 ,3 ,3 ,3 ,2 ,0 ,18 ,2 ,19 ,1 ,1 ,1 ,1 
C,72 ,0 ,4 ,2 ,0 ,0 ,2 ,3 ,0 ,0 ,21 ,24 ,0 ,2 ,0 ,3 ,2 ,0 ,18 ,2 ,19 ,1 ,1 ,2 ,8 
C,73 ,3 ,4 ,2 ,26 ,0 ,2 ,3 ,0 ,0 ,0 ,24 ,0 ,2 ,0 ,3 ,8 ,1 ,18 ,0 ,0 ,0 ,1 ,3 ,8 
C,74 ,3 ,2 ,2 ,7 ,0 ,2 ,3 ,3 ,0 ,0 ,24 ,2 ,0 ,0 ,0 ,0 ,2 ,18 ,0 ,0 ,0 ,1 ,3 ,52 
C,75 ,0 ,7 ,2 ,3 ,3 ,27 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,18 ,1 ,2 ,1 ,0 ,46 ,1 
C,76 ,0 ,0 ,2 ,3 ,3 ,7 ,2 ,3 ,2 ,24 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,3 ,0 ,0 ,0 ,46 ,1 
C,77 ,3 ,0 ,2 ,3 ,3 ,1 ,0 ,8 ,0 ,0 ,14 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,21 ,0 ,0 ,46 ,52 
C,78 ,0 ,15 ,2 ,1 ,3 ,1 ,0 ,8 ,2 ,0 ,2 ,2 ,5 ,0 ,0 ,0 ,0 ,3 ,3 ,21 ,0 ,2 ,46 ,52 
C,79 ,0 ,0 ,2 ,36 ,1 ,2 ,3 ,8 ,2 ,0 ,0 ,2 ,5 ,0 ,0 ,2 ,2 ,3 ,8 ,21 ,0 ,0 ,5 ,1 
C,80 ,0 ,2 ,9 ,0 ,1 ,0 ,3 ,0 ,2 ,1 ,1 ,2 ,5 ,2 ,0 ,0 ,2 ,0 ,8 ,21 ,0 ,0 ,3 ,1 
C,81 ,3 ,0 ,9 ,3 ,7 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,21 ,7 ,1 ,3 ,1 
C,82 ,3 ,2 ,9 ,3 ,7 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,2 ,0 ,0 ,8 ,0 ,24 ,1 ,3 ,1 
C,83 ,3 ,2 ,9 ,3 ,7 ,2 ,3 ,0 ,14 ,0 ,3 ,0 ,2 ,0 ,46 ,0 ,2 ,0 ,8 ,0 ,24 ,1 ,0 ,0 
C,84 ,0 ,0 ,9 ,3 ,0 ,0 ,3 ,0 ,0 ,2 ,3 ,2 ,2 ,0 ,46 ,0 ,2 ,2 ,2 ,2 ,24 ,1 ,7 ,18 
C,85 ,0 ,0 ,9 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,0 ,0 ,2 ,0 ,2 ,0 ,2 ,2 ,1 ,1 ,0 ,18 
C,86 ,0 ,0 ,9 ,0 ,29 ,3 ,0 ,0 ,14 ,0 ,1 ,2 ,0 ,0 ,2 ,0 ,2 ,2 ,2 ,2 ,1 ,3 ,0 ,2 
C,87 ,0 ,0 ,9 ,0 ,29 ,3 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,0 ,3 ,0 ,2 ,0 ,2 ,19 ,0 ,0 ,0 ,1 
C,88 ,3 ,0 ,9 ,7 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,2 ,15 ,2 ,19 ,3 ,1 ,0 ,1 
C,89 ,3 ,0 ,9 ,0 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,2 ,19 ,0 ,1 ,0 ,2 
C,90 ,0 ,0 ,0 ,26 ,14 ,0 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,3 ,2 ,2 ,2 ,2 ,2 ,19 ,0 ,1 ,0 ,0 
C,91 ,12 ,2 ,0 ,26 ,0 ,2 ,7 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,2 ,0 ,2 ,2 ,2 ,19 ,24 ,1 ,0 ,37 
C,92 ,0 ,0 ,0 ,26 ,0 ,2 ,7 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,2 ,2 ,2 ,2 ,2 ,0 ,24 ,0 ,0 ,0 
C,93 ,0 ,0 ,0 ,26 ,14 ,2 ,0 ,0 ,14 ,1 ,1 ,0 ,0 ,3 ,2 ,2 ,1 ,2 ,2 ,1 ,24 ,1 ,14 ,0 
C,94 ,3 ,0 ,0 ,26 ,0 ,2 ,14 ,4 ,14 ,0 ,1 ,1 ,0 ,3 ,8 ,2 ,1 ,2 ,1 ,0 ,24 ,1 ,14 ,0 
C,95 ,3 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,0 ,1 ,0 ,2 ,0 ,8 ,2 ,1 ,2 ,0 ,2 ,24 ,1 ,1 ,0 
C,96 ,3 ,2 ,0 ,2 ,1 ,2 ,3 ,4 ,14 ,0 ,1 ,1 ,0 ,2 ,8 ,2 ,24 ,2 ,0 ,2 ,0 ,1 ,0 ,0 
C,97 ,3 ,26 ,23 ,0 ,0 ,2 ,3 ,4 ,14 ,0 ,1 ,8 ,0 ,0 ,46 ,2 ,24 ,0 ,0 ,0 ,0 ,1 ,14 ,1 
C,98 ,3 ,2 ,2 ,2 ,0 ,2 ,3 ,4 ,0 ,32 ,1 ,8 ,0 ,0 ,46 ,2 ,24 ,0 ,0 ,1 ,0 ,1 ,1 ,1 
C,99 ,0 ,8 ,2 ,0 ,1 ,2 ,0 ,4 ,3 ,2 ,1 ,8 ,0 ,0 ,46 ,2 ,24 ,0 ,0 ,1 ,1 ,1 ,7 ,1 
C,100 ,0 ,8 ,2 ,2 ,1 ,2 ,14 ,0 ,3 ,2 ,1 ,1 ,0 ,0 ,46 ,0 ,2 ,2 ,1 ,0 ,1 ,1 ,0 ,1 
C,101 ,0 ,8 ,2 ,2 ,1 ,2 ,0 ,0 ,3 ,3 ,1 ,46 ,0 ,0 ,46 ,0 ,8 ,2 ,1 ,2 ,1 ,2 ,0 ,1 
C,102 ,29 ,8 ,2 ,2 ,1 ,2 ,7 ,0 ,14 ,3 ,1 ,46 ,0 ,0 ,1 ,2 ,8 ,2 ,1 ,2 ,1 ,1 ,0 ,1 
C,103 ,29 ,2 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,46 ,2 ,0 ,2 ,2 ,8 ,2 ,1 ,1 ,1 ,1 ,0 ,0 
C,104 ,29 ,2 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,46 ,0 ,0 ,2 ,2 ,8 ,2 ,1 ,1 ,0 ,1 ,2 ,0 
C,105 ,29 ,2 ,2 ,37 ,1 ,2 ,0 ,14 ,0 ,2 ,1 ,46 ,0 ,3 ,1 ,2 ,4 ,2 ,1 ,1 ,0 ,0 ,3 ,1 
C,106 ,29 ,2 ,2 ,2 ,1 ,5 ,0 ,14 ,14 ,0 ,1 ,46 ,0 ,3 ,2 ,0 ,4 ,2 ,1 ,1 ,0 ,0 ,3 ,14 
C,107 ,29 ,0 ,0 ,2 ,9 ,2 ,0 ,0 ,14 ,0 ,24 ,46 ,0 ,3 ,2 ,0 ,4 ,2 ,1 ,0 ,0 ,0 ,3 ,0 
C,108 ,29 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,14 ,0 ,1 ,46 ,0 ,3 ,1 ,2 ,4 ,2 ,1 ,0 ,0 ,1 ,3 ,0 
C,109 ,29 ,0 ,2 ,1 ,1 ,2 ,0 ,0 ,2 ,0 ,1 ,3 ,0 ,3 ,2 ,2 ,0 ,2 ,1 ,0 ,0 ,1 ,0 ,0 
C,110 ,29 ,7 ,2 ,1 ,1 ,0 ,0 ,0 ,3 ,0 ,0 ,3 ,0 ,3 ,2 ,2 ,2 ,2 ,1 ,0 ,1 ,1 ,0 ,0 
C,111 ,29 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,3 ,2 ,14 ,3 ,0 ,3 ,2 ,2 ,2 ,2 ,0 ,0 ,24 ,1 ,0 ,0 
C,112 ,5 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,3 ,2 ,1 ,3 ,5 ,3 ,2 ,2 ,2 ,2 ,0 ,0 ,24 ,1 ,0 ,14 
C,113 ,5 ,0 ,2 ,1 ,1 ,2 ,2 ,0 ,0 ,2 ,1 ,3 ,2 ,0 ,2 ,2 ,0 ,0 ,3 ,0 ,24 ,1 ,2 ,14 
C,114 ,0 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,2 ,1 ,3 ,0 ,0 ,3 ,2 ,0 ,0 ,3 ,0 ,24 ,1 ,2 ,14 
C,115 ,0 ,0 ,3 ,2 ,1 ,2 ,3 ,0 ,0 ,2 ,1 ,3 ,19 ,2 ,3 ,2 ,0 ,2 ,1 ,1 ,24 ,1 ,2 ,0 
C,116 ,3 ,0 ,3 ,2 ,1 ,2 ,3 ,3 ,0 ,0 ,1 ,3 ,19 ,0 ,3 ,2 ,1 ,2 ,1 ,1 ,24 ,1 ,3 ,0 
C,117 ,0 ,0 ,0 ,2 ,1 ,2 ,3 ,3 ,0 ,0 ,1 ,2 ,19 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,3 ,14 
C,118 ,3 ,0 ,2 ,1 ,0 ,1 ,3 ,3 ,3 ,0 ,1 ,2 ,19 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,24 ,1 ,3 ,0 
C,119 ,3 ,2 ,2 ,2 ,0 ,1 ,3 ,3 ,3 ,0 ,1 ,3 ,19 ,0 ,3 ,3 ,2 ,0 ,1 ,0 ,0 ,1 ,2 ,14 
C,120 ,3 ,0 ,2 ,0 ,3 ,1 ,3 ,3 ,3 ,0 ,1 ,3 ,19 ,0 ,2 ,0 ,2 ,0 ,1 ,3 ,0 ,19 ,2 ,14 
C,121 ,0 ,0 ,0 ,7 ,3 ,0 ,0 ,3 ,3 ,2 ,1 ,3 ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,3 ,0 ,1 ,2 ,0 
C,122 ,0 ,0 ,0 ,2 ,3 ,0 ,5 ,3 ,3 ,3 ,1 ,3 ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,0 ,0 ,1 ,0 ,1 
C,123 ,2 ,2 ,0 ,0 ,3 ,0 ,0 ,3 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,2 ,24 ,1 ,2 ,0 
C,124 ,9 ,0 ,2 ,0 ,3 ,0 ,14 ,3 ,8 ,2 ,1 ,3 ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,0 ,24 ,1 ,0 ,14 
C,125 ,9 ,0 ,2 ,3 ,2 ,2 ,0 ,3 ,8 ,2 ,1 ,3 ,0 ,3 ,2 ,0 ,2 ,3 ,2 ,2 ,24 ,1 ,0 ,14 
C,126 ,9 ,0 ,0 ,3 ,0 ,2 ,0 ,3 ,8 ,2 ,1 ,3 ,0 ,3 ,3 ,5 ,2 ,0 ,0 ,2 ,24 ,1 ,3 ,14 
C,127 ,5 ,12 ,0 ,0 ,1 ,1 ,14 ,3 ,8 ,2 ,1 ,0 ,0 ,9 ,3 ,0 ,2 ,0 ,0 ,15 ,24 ,1 ,3 ,14 
C,128 ,9 ,12 ,3 ,7 ,0 ,0 ,0 ,0 ,8 ,2 ,1 ,3 ,0 ,9 ,3 ,0 ,2 ,3 ,2 ,15 ,0 ,1 ,3 ,0 
C,129 ,0 ,5 ,3 ,7 ,0 ,2 ,0 ,0 ,8 ,2 ,1 ,3 ,2 ,8 ,3 ,1 ,2 ,3 ,1 ,2 ,24 ,1 ,3 ,0 
C,130 ,9 ,0 ,3 ,7 ,1 ,2 ,0 ,0 ,8 ,0 ,2 ,3 ,0 ,8 ,3 ,0 ,0 ,3 ,0 ,2 ,0 ,1 ,0 ,0 
C,131 ,4 ,5 ,3 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,3 ,0 ,8 ,3 ,0 ,2 ,3 ,0 ,2 ,15 ,1 ,0 ,0 
C,132 ,0 ,5 ,3 ,0 ,1 ,2 ,0 ,0 ,3 ,0 ,1 ,21 ,0 ,8 ,3 ,0 ,0 ,0 ,1 ,2 ,0 ,2 ,1 ,14 
C,133 ,0 ,5 ,3 ,0 ,1 ,2 ,0 ,0 ,3 ,2 ,1 ,21 ,0 ,3 ,3 ,2 ,0 ,2 ,1 ,0 ,1 ,2 ,3 ,0 
C,134 ,0 ,2 ,3 ,3 ,1 ,2 ,0 ,0 ,3 ,0 ,1 ,21 ,2 ,3 ,3 ,0 ,0 ,2 ,1 ,0 ,1 ,1 ,3 ,14 
C,135 ,0 ,2 ,3 ,3 ,0 ,1 ,0 ,3 ,3 ,0 ,1 ,21 ,0 ,2 ,3 ,3 ,0 ,2 ,1 ,2 ,1 ,1 ,3 ,1 
C,136 ,4 ,0 ,3 ,3 ,0 ,8 ,0 ,3 ,3 ,0 ,1 ,21 ,0 ,0 ,3 ,3 ,2 ,2 ,1 ,0 ,1 ,1 ,3 ,1 
C,137 ,4 ,2 ,3 ,18 ,0 ,8 ,0 ,3 ,0 ,2 ,1 ,21 ,9 ,2 ,3 ,3 ,0 ,0 ,1 ,0 ,0 ,2 ,0 ,1 
C,138 ,4 ,0 ,0 ,18 ,0 ,8 ,0 ,3 ,0 ,2 ,1 ,18 ,9 ,2 ,3 ,3 ,2 ,0 ,1 ,8 ,24 ,1 ,1 ,0 
C,139 ,4 ,0 ,0 ,18 ,1 ,8 ,0 ,3 ,3 ,2 ,1 ,18 ,9 ,0 ,2 ,2 ,0 ,0 ,1 ,8 ,24 ,1 ,2 ,3 
C,140 ,4 ,0 ,3 ,9 ,3 ,0 ,3 ,3 ,3 ,0 ,1 ,18 ,9 ,0 ,2 ,2 ,0 ,0 ,1 ,8 ,24 ,1 ,0 ,3 
C,141 ,4 ,2 ,3 ,9 ,3 ,0 ,3 ,3 ,3 ,2 ,1 ,18 ,9 ,0 ,0 ,0 ,0 ,0 ,1 ,8 ,9 ,1 ,2 ,3 
C,142 ,5 ,0 ,3 ,9 ,3 ,2 ,3 ,0 ,3 ,0 ,1 ,2 ,9 ,3 ,0 ,2 ,0 ,0 ,1 ,8 ,9 ,1 ,2 ,3 
C,143 ,4 ,0 ,3 ,2 ,0 ,0 ,3 ,0 ,3 ,0 ,1 ,2 ,9 ,3 ,0 ,0 ,0 ,2 ,1 ,8 ,9 ,1 ,0 ,0 
C,144 ,4 ,2 ,3 ,2 ,14 ,0 ,3 ,2 ,0 ,0 ,1 ,2 ,9 ,3 ,3 ,3 ,0 ,2 ,1 ,8 ,1 ,1 ,0 ,0 
C,145 ,4 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,2 ,9 ,3 ,3 ,3 ,0 ,2 ,1 ,8 ,1 ,1 ,0 ,3 
C,146 ,4 ,5 ,2 ,1 ,3 ,1 ,3 ,0 ,0 ,24 ,1 ,2 ,0 ,3 ,3 ,3 ,0 ,0 ,1 ,0 ,0 ,3 ,14 ,3 
C,147 ,4 ,3 ,0 ,3 ,3 ,1 ,3 ,0 ,0 ,24 ,1 ,2 ,0 ,0 ,3 ,3 ,0 ,2 ,1 ,0 ,0 ,3 ,3 ,3 
C,148 ,0 ,3 ,7 ,0 ,0 ,0 ,3 ,0 ,0 ,24 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,2 ,1 ,21 ,0 ,0 ,3 ,1 
C,149 ,0 ,2 ,18 ,0 ,0 ,0 ,3 ,0 ,0 ,24 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,2 ,1 ,21 ,0 ,15 ,0 ,1 
C,150 ,0 ,2 ,18 ,18 ,1 ,0 ,3 ,0 ,3 ,0 ,1 ,2 ,0 ,0 ,0 ,46 ,3 ,2 ,1 ,2 ,1 ,0 ,0 ,28 
C,151 ,0 ,2 ,18 ,18 ,1 ,0 ,3 ,2 ,3 ,3 ,1 ,2 ,0 ,0 ,0 ,46 ,3 ,2 ,1 ,1 ,1 ,0 ,0 ,28 
C,152 ,0 ,2 ,2 ,3 ,1 ,3 ,5 ,2 ,3 ,3 ,1 ,2 ,0 ,0 ,3 ,46 ,3 ,0 ,1 ,1 ,1 ,2 ,0 ,28 
C,153 ,0 ,29 ,18 ,3 ,3 ,3 ,5 ,2 ,3 ,3 ,1 ,2 ,0 ,8 ,0 ,2 ,2 ,0 ,1 ,15 ,1 ,0 ,0 ,28 
C,154 ,0 ,29 ,18 ,3 ,3 ,3 ,5 ,46 ,3 ,3 ,1 ,2 ,0 ,8 ,0 ,2 ,2 ,0 ,1 ,0 ,1 ,1 ,0 ,28 
C,155 ,2 ,29 ,2 ,0 ,3 ,3 ,5 ,46 ,46 ,0 ,1 ,3 ,0 ,8 ,0 ,2 ,2 ,2 ,1 ,0 ,1 ,3 ,0 ,0 
C,156 ,31 ,29 ,18 ,0 ,1 ,0 ,0 ,0 ,46 ,0 ,1 ,3 ,2 ,8 ,0 ,2 ,2 ,2 ,0 ,1 ,1 ,3 ,0 ,0 
C,157 ,31 ,3 ,18 ,0 ,1 ,0 ,2 ,0 ,46 ,24 ,1 ,3 ,19 ,3 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,3 ,2 ,0 
C,158 ,0 ,3 ,18 ,11 ,1 ,0 ,14 ,0 ,46 ,24 ,1 ,24 ,0 ,3 ,0 ,2 ,0 ,2 ,2 ,21 ,1 ,1 ,0 ,0 
C,159 ,0 ,29 ,18 ,12 ,1 ,0 ,0 ,0 ,0 ,24 ,1 ,24 ,0 ,0 ,0 ,2 ,0 ,1 ,2 ,0 ,0 ,1 ,2 ,3 
C,160 ,0 ,29 ,18 ,0 ,1 ,0 ,0 ,0 ,0 ,24 ,1 ,46 ,0 ,0 ,0 ,1 ,3 ,15 ,9 ,0 ,1 ,2 ,5 ,3 
C,161 ,3 ,29 ,2 ,7 ,1 ,0 ,0 ,0 ,0 ,24 ,0 ,46 ,2 ,2 ,3 ,0 ,3 ,0 ,9 ,1 ,1 ,1 ,0 ,3 
C,162 ,3 ,29 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,24 ,2 ,46 ,2 ,1 ,3 ,0 ,3 ,2 ,9 ,0 ,1 ,1 ,1 ,3 
C,163 ,3 ,29 ,0 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,46 ,2 ,1 ,0 ,1 ,3 ,0 ,9 ,0 ,0 ,1 ,5 ,3 
C,164 ,3 ,29 ,0 ,9 ,14 ,0 ,3 ,46 ,0 ,0 ,0 ,46 ,0 ,1 ,0 ,18 ,8 ,0 ,9 ,0 ,21 ,1 ,0 ,3 
C,165 ,3 ,29 ,0 ,9 ,3 ,0 ,3 ,46 ,0 ,0 ,0 ,46 ,0 ,1 ,3 ,18 ,8 ,2 ,9 ,0 ,21 ,1 ,5 ,1 
C,166 ,3 ,29 ,3 ,0 ,1 ,0 ,3 ,46 ,3 ,0 ,1 ,46 ,0 ,3 ,3 ,18 ,8 ,0 ,9 ,0 ,1 ,3 ,1 ,1 
C,167 ,3 ,2 ,3 ,0 ,3 ,0 ,3 ,0 ,0 ,0 ,0 ,46 ,0 ,3 ,3 ,1 ,8 ,0 ,2 ,0 ,1 ,3 ,1 ,14 
C,168 ,3 ,2 ,3 ,0 ,3 ,3 ,3 ,0 ,0 ,3 ,0 ,46 ,3 ,3 ,3 ,1 ,8 ,3 ,2 ,0 ,1 ,3 ,1 ,0 
C,169 ,0 ,2 ,3 ,0 ,3 ,3 ,3 ,0 ,3 ,3 ,0 ,3 ,0 ,3 ,3 ,1 ,8 ,3 ,2 ,2 ,0 ,1 ,0 ,8 
C,170 ,0 ,2 ,3 ,0 ,3 ,3 ,3 ,0 ,3 ,3 ,0 ,3 ,0 ,3 ,9 ,0 ,8 ,3 ,2 ,0 ,0 ,1 ,0 ,8 
C,171 ,0 ,0 ,8 ,0 ,3 ,3 ,0 ,2 ,0 ,3 ,1 ,3 ,0 ,3 ,9 ,0 ,2 ,2 ,2 ,37 ,0 ,15 ,3 ,1 
C,172 ,0 ,0 ,8 ,2 ,3 ,3 ,0 ,14 ,0 ,3 ,1 ,3 ,2 ,3 ,9 ,0 ,2 ,2 ,2 ,0 ,1 ,15 ,3 ,0 
C,173 ,0 ,0 ,8 ,2 ,0 ,0 ,14 ,14 ,0 ,1 ,2 ,3 ,2 ,3 ,9 ,0 ,2 ,2 ,2 ,3 ,42 ,1 ,3 ,0 
C,174 ,1 ,0 ,5 ,2 ,1 ,9 ,0 ,2 ,0 ,21 ,0 ,3 ,2 ,3 ,3 ,0 ,0 ,2 ,0 ,3 ,13 ,1 ,0 ,0 
C,175 ,1 ,3 ,5 ,0 ,1 ,9 ,14 ,2 ,0 ,21 ,0 ,3 ,37 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,1 
C,176 ,0 ,2 ,5 ,0 ,1 ,9 ,0 ,2 ,0 ,21 ,1 ,3 ,32 ,3 ,3 ,0 ,2 ,0 ,0 ,0 ,1 ,1 ,3 ,1 
C,177 ,0 ,2 ,5 ,0 ,1 ,9 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,3 ,3 ,0 ,1 ,3 ,0 ,0 ,0 ,15 ,46 ,0 
C,178 ,30 ,0 ,5 ,0 ,0 ,9 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,3 ,3 ,0 ,0 ,3 ,1 ,7 ,0 ,2 ,46 ,0 
C,179 ,0 ,0 ,4 ,0 ,0 ,9 ,14 ,0 ,3 ,0 ,0 ,0 ,37 ,0 ,3 ,2 ,0 ,3 ,1 ,0 ,0 ,0 ,46 ,0 
C,180 ,30 ,0 ,4 ,0 ,0 ,9 ,14 ,0 ,3 ,0 ,1 ,0 ,2 ,0 ,3 ,5 ,0 ,2 ,1 ,0 ,0 ,0 ,46 ,0 
C,181 ,0 ,0 ,4 ,8 ,2 ,2 ,14 ,0 ,3 ,0 ,1 ,0 ,0 ,2 ,3 ,5 ,0 ,2 ,1 ,15 ,0 ,1 ,46 ,0 
C,182 ,0 ,5 ,4 ,8 ,14 ,2 ,0 ,3 ,3 ,0 ,0 ,0 ,3 ,0 ,28 ,5 ,0 ,2 ,1 ,3 ,0 ,1 ,46 ,0 
C,183 ,0 ,5 ,4 ,0 ,1 ,2 ,14 ,0 ,3 ,0 ,0 ,0 ,3 ,2 ,28 ,3 ,5 ,2 ,1 ,3 ,3 ,1 ,46 ,0 
C,184 ,0 ,5 ,4 ,0 ,1 ,0 ,14 ,0 ,3 ,0 ,3 ,0 ,3 ,0 ,28 ,0 ,5 ,2 ,0 ,0 ,0 ,15 ,1 ,0 
